stock,Close,SMA,EMA,rsi,MACD Line,Signal Line,MACD Histogram,advice
AAPL,0.0048503047091701,0.2038904489258345,0.2087286147006604,77.2371519250292,-7.651414006508254e-05,-5.528603932810581e-05,-2.1228100736976738e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.004748123791838,0.2038904489258345,0.2087286147006604,79.75152616822035,-9.014137788685652e-05,-6.225710703985595e-05,-2.7884270847000585e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0046988944811719,0.2038904489258345,0.2087286147006604,83.06100822037466,-0.0001037178610438,-7.054925784064688e-05,-3.316860320316372e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0046387888657371,0.2038904489258345,0.2087286147006604,87.15254053158077,-0.0001179674868448,-8.00329036414858e-05,-3.7934583203355624e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0046161777751473,0.2038904489258345,0.2087286147006604,82.93281235486914,-0.0001295910984813,-8.994454260946088e-05,-3.964655587190029e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0045635136556962,0.2038904489258345,0.2087286147006604,83.63134263714618,-0.0001414222214179,-0.0001002400783711,-4.118214304680407e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0045609373279633,0.2038904489258345,0.2087286147006604,82.76779050613331,-0.0001492854895046,-0.0001100491605978,-3.923632890676706e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0045474851377498,0.2038904489258345,0.2087286147006604,80.63218561421891,-0.0001548180196806,-0.0001190029324144,-3.581508726624438e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0048654738614881,0.2038904489258345,0.2087286147006604,72.01521646902884,-0.0001320216933416,-0.0001216066845998,-1.041500874180562e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0049928408702787,0.2038904489258345,0.2087286147006604,62.74976621800002,-0.0001024964717954,-0.0001177846420389,1.5288170243535354e-05,"Buy,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0049879752597399,0.2038904489258345,0.2087286147006604,65.93381136351528,-7.858426462363077e-05,-0.0001099445665559,3.136030193228127e-05,"Buy,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0050231800594909,0.2038904489258345,0.2087286147006604,66.25711625427681,-5.614572210576197e-05,-9.918479766588204e-05,4.3039075560120056e-05,"Buy,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0049390321094245,0.2038904489258345,0.2087286147006604,71.23840751423018,-4.4638487122920616e-05,-8.827553555728975e-05,4.3637048434369135e-05,"Buy,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.004930721075188,0.2038904489258345,0.2087286147006604,53.18904974724643,-3.577713495724749e-05,-7.77758554372813e-05,4.1998720480033815e-05,"Buy,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0049098008517095,0.2038904489258345,0.2087286147006604,50.72626306079295,-3.009561322507917e-05,-6.823980699484089e-05,3.814419376976172e-05,"Buy,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0050006476961692,0.2038904489258345,0.2087286147006604,46.264904877564035,-1.8054266860070486e-05,-5.820269896788681e-05,4.014843210781632e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0050422015404876,0.2038904489258345,0.2087286147006604,42.56766864279814,-5.0995803679539445e-06,-4.758207524790024e-05,4.248249487994629e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0049229828039411,0.2038904489258345,0.2087286147006604,35.703746489608406,-4.402108904985429e-06,-3.894608197931728e-05,3.454397307433185e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0048232526045434,0.2038904489258345,0.2087286147006604,42.83162935551016,-1.1761175842874873e-05,-3.35091007520288e-05,2.1747924909153925e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.004830130625586,0.2038904489258345,0.2087286147006604,36.99007566368578,-1.6844122040468243e-05,-3.017610500971669e-05,1.3331982969248446e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.004942184296163,0.2038904489258345,0.2087286147006604,34.94382479086792,-1.169577714024185e-05,-2.648003943582172e-05,1.4784262295579871e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0049353071596965,0.2038904489258345,0.2087286147006604,34.45848728322578,-8.077491855166402e-06,-2.2799529919690654e-05,1.4722038064524256e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.004830130625586,0.2038904489258345,0.2087286147006604,40.8775050335405,-1.3540752636584386e-05,-2.0947774463069404e-05,7.407021826485018e-06,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0047848505046755,0.2038904489258345,0.2087286147006604,47.24536762625917,-2.127886400364338e-05,-2.10139923711842e-05,-2.648716324591785e-07,"Sell,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0046994486680645,0.2038904489258345,0.2087286147006604,50.893340063195566,-3.391167481570784e-05,-2.359352886008893e-05,-1.0318145955618909e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0045776518346331,0.2038904489258345,0.2087286147006604,54.77860877538968,-5.31387050440096e-05,-2.9502564096873067e-05,-2.3636140947136536e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.004654168989442,0.2038904489258345,0.2087286147006604,38.68660610738067,-6.149311575044236e-05,-3.590067442758693e-05,-2.5592441322855425e-05,"Sell,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0047146377233436,0.2038904489258345,0.2087286147006604,54.94529352680685,-6.251410131175982e-05,-4.122335980442151e-05,-2.1290741507338313e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0047223755523025,0.2038904489258345,0.2087286147006604,55.62516882023818,-6.198434465439894e-05,-4.5375556774416995e-05,-1.6608787879981947e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0046673513839617,0.2038904489258345,0.2087286147006604,63.58358990999009,-6.525231119043889e-05,-4.935090765762137e-05,-1.5901403532817515e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0047636432362701,0.2038904489258345,0.2087286147006604,61.86776797916946,-5.938766642694677e-05,-5.135825941148645e-05,-8.029407015460317e-06,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0047541857914785,0.2038904489258345,0.2087286147006604,63.72240865862758,-5.487051679303485e-05,-5.206071088779613e-05,-2.8098059052387154e-06,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0046664915760453,0.2038904489258345,0.2087286147006604,60.33827797750425,-5.770168435893612e-05,-5.318890558202413e-05,-4.5127787769119905e-06,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0045555843160233,0.2038904489258345,0.2087286147006604,70.44316879902314,-6.810956932703626e-05,-5.617303833102656e-05,-1.1936530996009704e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0045022797635152,0.2038904489258345,0.2087286147006604,73.60202194706449,-7.973993274340736e-05,-6.0886417213502725e-05,-1.885351552990464e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0046601867602803,0.2038904489258345,0.2087286147006604,70.86892598589206,-7.534675410838035e-05,-6.377848459247826e-05,-1.156826951590209e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0045332306370629,0.2038904489258345,0.2087286147006604,57.96481344174717,-8.117370655573442e-05,-6.72575289851295e-05,-1.3916177570604917e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0044246161981511,0.2038904489258345,0.2087286147006604,57.306865079839774,-9.347832589000784e-05,-7.250168836610517e-05,-2.0976637523902657e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0043068300325105,0.2038904489258345,0.2087286147006604,58.39579019897315,-0.0001114494644977,-8.029124359242541e-05,-3.1158220905280954e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.004434933008571,0.2038904489258345,0.2087286147006604,47.45221672101896,-0.0001140402962054,-8.704105411503833e-05,-2.699924209045164e-05,"Sell,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0045638949079718,0.2038904489258345,0.2087286147006604,48.21996484296145,-0.0001044829866658,-9.052944062520624e-05,-1.3953546040671588e-05,"Sell,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0045934123260376,0.2038904489258345,0.2087286147006604,46.60039400383121,-9.344971095106516e-05,-9.111349469037804e-05,-2.3362162606871325e-06,"Sell,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0046897050629221,0.2038904489258345,0.2087286147006604,42.951715400440854,-7.60589807569231e-05,-8.810259190368705e-05,1.2043611146763951e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0047298263363346,0.2038904489258345,0.2087286147006604,40.1159450871121,-5.836643835815773e-05,-8.215536119458119e-05,2.378892283642346e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0048284110097533,0.2038904489258345,0.2087286147006604,38.29673394832484,-3.597531081167126e-05,-7.29193511179992e-05,3.694404030632794e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0048682461228151,0.2038904489258345,0.2087286147006604,35.135190471133896,-1.4844699745401348e-05,-6.130442084347963e-05,4.6459721098078286e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0049788681070623,0.2038904489258345,0.2087286147006604,32.04627483839087,1.0704338434449135e-05,-4.690266898789388e-05,5.760700742234302e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0049974955094307,0.2038904489258345,0.2087286147006604,18.297253749312873,3.208535100435346e-05,-3.110506498944442e-05,6.319041599379788e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0050227147724909,0.2038904489258345,0.2087286147006604,14.052604492236997,5.0483004618005235e-05,-1.4787451067954488e-05,6.527045568595973e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0051190061825113,0.2038904489258345,0.2087286147006604,15.015044796704515,7.200318184265829e-05,2.570675514168068e-06,6.943250632849023e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0050849026799371,0.2038904489258345,0.2087286147006604,24.632541676797032,8.532266314559712e-05,1.912107304045388e-05,6.620159010514324e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0049943428804042,0.2038904489258345,0.2087286147006604,28.38197959001704,8.756167260088113e-05,3.280919295253933e-05,5.47524796483418e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0049857452435289,0.2038904489258345,0.2087286147006604,20.905276436584515,8.763217709458794e-05,4.377378978094906e-05,4.385838731363888e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.005104103729871,0.2038904489258345,0.2087286147006604,21.320789900841817,9.613046098339104e-05,5.424512402143746e-05,4.188533696195358e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.005007238672285,0.2038904489258345,0.2087286147006604,34.414071560053415,9.396602968162264e-05,6.21893051534745e-05,3.177672452814813e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0049146722119926,0.2038904489258345,0.2087286147006604,47.91018359307707,8.381519317193602e-05,6.651448275716681e-05,1.7300710414769208e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0049235564515067,0.2038904489258345,0.2087286147006604,55.21125080297286,7.561581395126166e-05,6.833474899598578e-05,7.281064955275872e-06,"Buy,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0048648068911497,0.2038904489258345,0.2087286147006604,59.67445016645005,6.36435055994481e-05,6.739650031667825e-05,-3.7529947172301487e-06,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0047404301916813,0.2038904489258345,0.2087286147006604,68.97380152348207,4.3616421826622905e-05,6.264048461866719e-05,-1.902406279204428e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0047951673150954,0.2038904489258345,0.2087286147006604,67.96129154988803,3.179512761226737e-05,5.647141321738722e-05,-2.4676285605119855e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0048736911306638,0.2038904489258345,0.2087286147006604,60.22652350276746,2.843510030890034e-05,5.086415063568985e-05,-2.2429050326789507e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0047272469125856,0.2038904489258345,0.2087286147006604,65.42557273152886,1.3796393711034208e-05,4.345059925075872e-05,-2.9654205539724514e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0047209429813966,0.2038904489258345,0.2087286147006604,70.66156749970165,1.667220028557341e-06,3.509392340631845e-05,-3.342670337776111e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0047877165310632,0.2038904489258345,0.2087286147006604,62.66268483678563,-2.5280285530105556e-06,2.756953301445265e-05,-3.009756156746321e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.004782844286204,0.2038904489258345,0.2087286147006604,63.57168177700625,-6.174763885708444e-06,2.0820673634420432e-05,-2.6995437520128876e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0047596307993272,0.2038904489258345,0.2087286147006604,65.40246720323114,-1.081331315493702e-05,1.4493876276548942e-05,-2.530718943148596e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0046269435079104,0.2038904489258345,0.2087286147006604,68.79353749254994,-2.490901673353734e-05,6.613297674531686e-06,-3.1522314408069025e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0046581814263849,0.2038904489258345,0.2087286147006604,73.17855450553458,-3.3176881975402646e-05,-1.3447382554551805e-06,-3.1832143719947465e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0044839389637856,0.2038904489258345,0.2087286147006604,74.45030717572594,-5.317615367452476e-05,-1.1711021339269095e-05,-4.1465132335255666e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0044773475453817,0.2038904489258345,0.2087286147006604,72.20461048625549,-6.876491383939545e-05,-2.312179983929437e-05,-4.564311400010108e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0046799614577798,0.2038904489258345,0.2087286147006604,62.72482953105241,-6.403175099846913e-05,-3.1303790071129323e-05,-3.27279609273398e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0045082979766414,0.2038904489258345,0.2087286147006604,71.92891733392369,-7.328767888059758e-05,-3.9700567833022975e-05,-3.35871110475746e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0045171822161555,0.2038904489258345,0.2087286147006604,70.2630610700504,-7.899557274289922e-05,-4.7559568814998226e-05,-3.1436003927900995e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0045607427212333,0.2038904489258345,0.2087286147006604,70.22317647378007,-7.909242282547191e-05,-5.386613961709297e-05,-2.522628320837894e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0047481675783522,0.2038904489258345,0.2087286147006604,73.68073481008696,-6.331569371457839e-05,-5.575605043659006e-05,-7.559643277988331e-06,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0044830782712932,0.2038904489258345,0.2087286147006604,75.8750519539424,-7.13801874960545e-05,-5.888087784848295e-05,-1.249930964757155e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0045043169421482,0.2038904489258345,0.2087286147006604,77.63844336825858,-7.519082070397975e-05,-6.214286641958231e-05,-1.3047954284397448e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0043545011624722,0.2038904489258345,0.2087286147006604,85.52734683668405,-8.927060041990977e-05,-6.75684132196478e-05,-2.170218720026197e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0044248169969135,0.2038904489258345,0.2087286147006604,84.52421146365141,-9.367519773000824e-05,-7.278977012171989e-05,-2.088542760828835e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0041949262975731,0.2038904489258345,0.2087286147006604,83.98146417820504,-0.0001143974286442,-8.111130182622e-05,-3.32861268180004e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0040818469610712,0.2038904489258345,0.2087286147006604,80.78758053991305,-0.0001383496941965,-9.25589803002956e-05,-4.5790713896302446e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0042124333843797,0.2038904489258345,0.2087286147006604,75.33260306700406,-0.0001451219289472,-0.0001030715700296,-4.2050358917564606e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0041673739651926,0.2038904489258345,0.2087286147006604,73.52984036081197,-0.0001523684833001,-0.0001129309526837,-3.9437530616398905e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0042735659926035,0.2038904489258345,0.2087286147006604,67.792855339563,-0.0001478384312954,-0.0001199124484061,-2.79259828893598e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0040319086627045,0.2038904489258345,0.2087286147006604,78.44308791157495,-0.0001618819846023,-0.0001283063556453,-3.3575628956953295e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.003932317784034,0.2038904489258345,0.2087286147006604,68.52429311273721,-0.0001789845311087,-0.000138441990738,-4.05425403706755e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0039392059777011,0.2038904489258345,0.2087286147006604,68.44430729571145,-0.0001897947668413,-0.0001487125459586,-4.108222088262394e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.004097632220605,0.2038904489258345,0.2087286147006604,68.29734137048986,-0.0001834634305387,-0.0001556627228746,-2.7800707664029235e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0040187059229358,0.2038904489258345,0.2087286147006604,73.02220301763984,-0.0001827083454372,-0.0001610718473872,-2.1636498050018258e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
AAPL,0.0040232986417646,0.2038904489258345,0.2087286147006604,61.87347065529249,-0.0001796682374261,-0.000164791125395,-1.4877112031194788e-05,"Hold,The advice provided here is generated for the purpose of this project and should not be relied upon for making actual financial decisions. Always consult with a qualified financial advisor before making any investment decisions"
